id,date1,date2,lon1,lat1,lon2,lat2,towlength,depth,temperature,strata
330800,2009-03-05T12:24:00Z,2009-03-05T13:26:00Z,-14.6633333333333,66.5481666666667,-14.83,66.5481666666667,4,151.5,2.5,57
330578,2009-03-05T13:04:00Z,2009-03-05T13:43:00Z,-23.5921666666667,65.3171666666667,-23.5128333333333,65.3423333333333,2.5,60.5,2,49
330801,2009-03-05T14:09:00Z,2009-03-05T15:09:00Z,-15.0081666666667,66.481,-15.1256666666667,66.4331666666667,4,108,2.7,57
330579,2009-03-05T14:40:00Z,2009-03-05T15:17:00Z,-23.5465,65.2091666666667,-23.4725,65.2105,1.9,54.5,4.2,49
330619,2009-03-05T14:42:00Z,2009-03-05T15:38:00Z,-20.4036666666667,63.3031666666667,-20.4953333333333,63.2506666666667,4,137.5,7.5,68
330580,2009-03-05T16:01:00Z,2009-03-05T17:03:00Z,-23.3918333333333,65.1883333333333,-23.2433333333333,65.2103333333333,4,131,4.4,49
330802,2009-03-05T16:08:00Z,2009-03-05T17:08:00Z,-15.395,66.336,-15.5361666666667,66.3001666666667,4,90.5,2.5,56
330620,2009-03-05T16:36:00Z,2009-03-05T17:37:00Z,-20.5038333333333,63.1358333333333,-20.6511666666667,63.1281666666667,4,303.5,7.3,8
330803,2009-03-05T17:31:00Z,2009-03-05T18:34:00Z,-15.5625,66.3048333333333,-15.5636666666667,66.3681666666667,4,139.5,2.6,57
330621,2009-03-05T18:08:00Z,2009-03-05T19:09:00Z,-20.7465,63.1288333333333,-20.8931666666667,63.1201666666667,4,291.5,7,8
330581,2009-03-05T18:27:00Z,2009-03-05T19:26:00Z,-23.5115,65.058,-23.6593333333333,65.0383333333333,3.9,195,4.7,51
330804,2009-03-05T19:10:00Z,2009-03-05T20:15:00Z,-15.437,66.4045,-15.4851666666667,66.4685,4,132.5,2.5,57
330622,2009-03-05T19:49:00Z,2009-03-05T20:52:00Z,-20.9935,63.1046666666667,-21.1331666666667,63.1283333333333,4,400.5,7.2,8
330582,2009-03-05T19:57:00Z,2009-03-05T21:04:00Z,-23.7163333333333,65.008,-23.8713333333333,65.0006666666667,4,205.5,4.1,51
330805,2009-03-05T20:55:00Z,2009-03-05T22:00:00Z,-15.402,66.5038333333333,-15.5506666666667,66.5341666666667,4,154,2.7,57
330623,2009-03-05T21:31:00Z,2009-03-05T22:34:00Z,-21.0956666666667,63.1498333333333,-21.2418333333333,63.1605,4,288.5,7.1,8
330682,2009-03-05T22:12:00Z,2009-03-05T23:14:00Z,-12.2196666666667,63.2378333333333,-12.3531666666667,63.208,4,404.5,2.9,1
330806,2009-03-05T22:40:00Z,2009-03-05T23:50:00Z,-15.4495,66.586,-15.3475,66.6386666666667,4,205.5,2.8,57
330612,2009-03-05T23:40:00Z,2009-03-05T00:43:00Z,-17.7666666666667,63.4178333333333,-17.8695,63.465,4,154,7.3,66
330584,2009-03-06T00:01:00Z,2009-03-06T01:03:00Z,-23.9333333333333,65.15,-24.0966666666667,65.1313333333333,4.3,87,3.9,49
330624,2009-03-06T00:09:00Z,2009-03-06T01:11:00Z,-21.71,63.2483333333333,-21.8588333333333,63.25,4,209.5,7,8
330807,2009-03-06T00:35:00Z,2009-03-06T01:40:00Z,-15.2658333333333,66.5646666666667,-15.1058333333333,66.5835,4,161,2.6,57
330683,2009-03-06T02:06:00Z,2009-03-06T03:07:00Z,-11.6925,63.2176666666667,-11.5723333333333,63.2491666666667,4,414,1.9,1
330808,2009-03-06T02:15:00Z,2009-03-06T03:20:00Z,-14.75,66.6356666666667,-14.5853333333333,66.6513333333333,4,195.5,2.5,57
330625,2009-03-06T02:16:00Z,2009-03-06T03:19:00Z,-22.138,63.1863333333333,-22.2361666666667,63.1353333333333,4,231,7.1,8
330626,2009-03-06T03:57:00Z,2009-03-06T04:59:00Z,-22.1863333333333,63.0971666666667,-22.317,63.0656666666667,4,350,6.9,8
330585,2009-03-06T04:42:00Z,2009-03-06T05:43:00Z,-24.7133333333333,65.2,-24.6933333333333,65.2666666666667,4,87.5,3.6,49
330684,2009-03-06T04:45:00Z,2009-03-06T05:48:00Z,-11.3278333333333,63.0836666666667,-11.2055,63.1193333333333,4,437,1,1
330587,2009-03-06T06:25:00Z,2009-03-06T07:27:00Z,-24.8533333333333,65.24,-24.875,65.1733333333333,4,100,3.6,49
330809,2009-03-06T06:35:00Z,2009-03-06T07:06:00Z,-14.8341666666667,66.7158333333333,-14.8008333333333,66.7483333333333,2,153.5,2.5,57
330627,2009-03-06T06:38:00Z,2009-03-06T07:44:00Z,-22.7145,63.1916666666667,-22.801,63.2453333333333,4,281,6.9,8
330685,2009-03-06T07:29:00Z,2009-03-06T08:30:00Z,-10.8226666666667,63.2503333333333,-10.6925,63.2808333333333,4,390.5,0.9,1
330810,2009-03-06T07:47:00Z,2009-03-06T08:48:00Z,-14.8333333333333,66.8306666666667,-14.9816666666667,66.8628333333333,4,130,2.5,57
330588,2009-03-06T08:04:00Z,2009-03-06T09:07:00Z,-25,65.1683333333333,-25,65.1016666666667,4,113.5,NA,51
330628,2009-03-06T08:37:00Z,2009-03-06T09:37:00Z,-22.6603333333333,63.308,-22.7438333333333,63.3636666666667,4,254,6.6,8
330811,2009-03-06T09:34:00Z,2009-03-06T10:34:00Z,-15.1695,66.7983333333333,-15.1856666666667,66.7315,4,160.5,2.5,57
330686,2009-03-06T09:49:00Z,2009-03-06T10:49:00Z,-10.6565,63.3818333333333,-10.7948333333333,63.3588333333333,4,416.5,0,1
330629,2009-03-06T10:54:00Z,2009-03-06T11:58:00Z,-23.1263333333333,63.4025,-23.1381666666667,63.3361666666667,4,250.5,7.1,8
330589,2009-03-06T11:03:00Z,2009-03-06T12:00:00Z,-25.63,65.0083333333333,-25.7903333333333,65.0078333333333,4.1,166,5.1,51
330812,2009-03-06T11:22:00Z,2009-03-06T12:22:00Z,-15.4046666666667,66.7425,-15.5673333333333,66.718,4,233.5,2.6,58
330590,2009-03-06T12:32:00Z,2009-03-06T13:33:00Z,-25.8583333333333,65.035,-26.0126666666667,65.0536666666667,4.1,168,5.2,51
330630,2009-03-06T12:38:00Z,2009-03-06T13:43:00Z,-23.2821666666667,63.3328333333333,-23.4315,63.3326666666667,4,342,6.7,8
330687,2009-03-06T12:56:00Z,2009-03-06T13:59:00Z,-11.001,63.5435,-11.0223333333333,63.4761666666667,4,328.5,2.3,1
330813,2009-03-06T13:12:00Z,2009-03-06T14:17:00Z,-15.5593333333333,66.6303333333333,-15.6538333333333,66.6858333333333,4,210,2.6,57
330591,2009-03-06T14:40:00Z,2009-03-06T15:49:00Z,-26.2583333333333,65.1101666666667,-26.1521666666667,65.1605,4,161.5,5.4,51
330631,2009-03-06T14:45:00Z,2009-03-06T15:47:00Z,-23.6625,63.2668333333333,-23.792,63.2345,4,308,6.9,8
330814,2009-03-06T14:50:00Z,2009-03-06T15:55:00Z,-15.6673333333333,66.7331666666667,-15.8373333333333,66.731,4,169,2.1,57
330688,2009-03-06T14:59:00Z,2009-03-06T16:00:00Z,-11.2421666666667,63.418,-11.3905,63.4236666666667,4,332.5,3,1
330556,2009-03-06T16:03:00Z,2009-03-06T17:05:00Z,-19.7766666666667,65.9343333333333,-19.8321666666667,65.9983333333333,4.1,99.5,2.7,53
330632,2009-03-06T16:27:00Z,2009-03-06T17:26:00Z,-23.8446666666667,63.1805,-23.9405,63.1293333333333,4,389.5,6.9,8
330592,2009-03-06T16:48:00Z,2009-03-06T17:53:00Z,-26.015,65.2086666666667,-25.8831666666667,65.2453333333333,4,146,5.3,51
330815,2009-03-06T17:00:00Z,2009-03-06T18:00:00Z,-16.0388333333333,66.6798333333333,-16.031,66.7468333333333,4,184.5,2.5,57
330689,2009-03-06T17:31:00Z,2009-03-06T18:38:00Z,-11.7283333333333,63.42,-11.6765,63.4833333333333,4,382.5,4.1,1
330557,2009-03-06T17:36:00Z,2009-03-06T18:40:00Z,-19.8955,65.9983333333333,-19.7951666666667,66.0516666666667,4,110,2.6,53
330593,2009-03-06T18:31:00Z,2009-03-06T19:40:00Z,-25.9433333333333,65.2816666666667,-25.8155,65.3231666666667,4.1,136,5.3,51
330633,2009-03-06T18:39:00Z,2009-03-06T19:38:00Z,-23.9421666666667,63.2633333333333,-24.0731666666667,63.2316666666667,4,244.5,6.5,8
330816,2009-03-06T18:40:00Z,2009-03-06T19:47:00Z,-16.1143333333333,66.7936666666667,-16.2475,66.8346666666667,4,238,2.5,58
330634,2009-03-06T20:06:00Z,2009-03-06T21:07:00Z,-24.1498333333333,63.2431666666667,-24.2723333333333,63.2063333333333,4,173.5,6.8,68
330690,2009-03-06T20:27:00Z,2009-03-06T21:30:00Z,-11.6415,63.716,-11.5168333333333,63.7536666666667,4,366.5,0.1,1
330817,2009-03-06T20:36:00Z,2009-03-06T21:37:00Z,-16.3311666666667,66.7528333333333,-16.5,66.7518333333333,4,174.5,2.3,57
330635,2009-03-06T21:43:00Z,2009-03-06T22:52:00Z,-24.2316666666667,63.1553333333333,-24.3256666666667,63.1038333333333,4,294.5,6.6,8
330583,2009-03-06T21:47:00Z,2009-03-06T22:48:00Z,-23.9118333333333,64.9841666666667,-23.7848333333333,65.0188333333333,3.8,216,5.3,21
330558,2009-03-06T22:21:00Z,2009-03-06T23:22:00Z,-19.7666666666667,66.0868333333333,-19.6403333333333,66.1226666666667,4,127.5,3.7,54
330818,2009-03-06T22:28:00Z,2009-03-06T23:29:00Z,-16.599,66.824,-16.6576666666667,66.7615,4,172.5,2.6,57
330594,2009-03-06T23:04:00Z,2009-03-06T23:35:00Z,-25.2531666666667,65.3906666666667,-25.3126666666667,65.413,2,101.5,NA,49
330691,2009-03-06T23:54:00Z,2009-03-06T00:57:00Z,-12.2138333333333,63.7663333333333,-12.1758333333333,63.8305,4,392.5,2,1
330559,2009-03-07T00:26:00Z,2009-03-07T01:33:00Z,-19.8833333333333,66.086,-19.85,66.1511666666667,4,154,3.8,54
330819,2009-03-07T00:40:00Z,2009-03-07T01:40:00Z,-16.9471666666667,66.6685,-16.8428333333333,66.6158333333333,4,267.5,2.8,58
330595,2009-03-07T02:02:00Z,2009-03-07T02:34:00Z,-25.2193333333333,65.5696666666667,-25.2193333333333,65.5346666666667,2.1,87.5,4.6,83
330692,2009-03-07T02:06:00Z,2009-03-07T03:08:00Z,-11.8655,63.8608333333333,-11.845,63.9266666666667,4,375,0,1
330820,2009-03-07T02:12:00Z,2009-03-07T02:54:00Z,-16.794,66.668,-16.8193333333333,66.7093333333333,2.6,129,2.7,57
330637,2009-03-07T02:18:00Z,2009-03-07T03:21:00Z,-24.8366666666667,63.1445,-24.98,63.1605,4,309,6.7,21
330560,2009-03-07T02:34:00Z,2009-03-07T03:38:00Z,-19.7785,66.2225,-19.6208333333333,66.2471666666667,4,187.5,3.6,54
330821,2009-03-07T03:26:00Z,2009-03-07T04:27:00Z,-16.7876666666667,66.7581666666667,-16.762,66.824,4,129,2.7,57
330596,2009-03-07T04:07:00Z,2009-03-07T05:08:00Z,-25.1595,65.718,-25.1038333333333,65.7791666666667,3.9,78,4,83
330693,2009-03-07T04:20:00Z,2009-03-07T05:20:00Z,-11.58,63.92,-11.585,63.9866666666667,4,324,1.1,3
330638,2009-03-07T04:57:00Z,2009-03-07T06:00:00Z,-24.7188333333333,63.3253333333333,-24.6596666666667,63.3825,4,248.5,6.6,21
330561,2009-03-07T04:59:00Z,2009-03-07T06:03:00Z,-19.987,66.2115,-20.0021666666667,66.2783333333333,4,136.5,NA,54
330822,2009-03-07T05:20:00Z,2009-03-07T06:25:00Z,-16.6518333333333,66.9195,-16.8221666666667,66.9176666666667,4,190,2.7,57
330694,2009-03-07T06:20:00Z,2009-03-07T07:20:00Z,-11.3848333333333,64.0698333333333,-11.3031666666667,64.014,4,337.5,0.3,3
330639,2009-03-07T06:34:00Z,2009-03-07T07:36:00Z,-24.6643333333333,63.3791666666667,-24.668,63.4461666666667,4,253.5,6.7,21
330562,2009-03-07T07:05:00Z,2009-03-07T08:12:00Z,-19.7941666666667,66.3155,-19.7675,66.3845,4,195.5,2.2,54
330823,2009-03-07T07:12:00Z,2009-03-07T08:17:00Z,-16.8323333333333,67,-16.6631666666667,67.0005,4,257,0.1,58
330695,2009-03-07T07:59:00Z,2009-03-07T09:02:00Z,-11.2628333333333,63.9811666666667,-11.3403333333333,63.9236666666667,4,358.5,0.1,3
330563,2009-03-07T09:04:00Z,2009-03-07T10:11:00Z,-19.6201666666667,66.359,-19.6005,66.2921666666667,4,216.5,3.4,55
330824,2009-03-07T09:10:00Z,2009-03-07T10:15:00Z,-16.7343333333333,67.0998333333333,-16.9058333333333,67.0998333333333,4,359,0,58
330640,2009-03-07T09:57:00Z,2009-03-07T11:02:00Z,-23.9913333333333,63.5745,-23.9876666666667,63.6411666666667,4,157.5,6.4,50
330696,2009-03-07T10:46:00Z,2009-03-07T11:49:00Z,-10.915,63.8688333333333,-10.869,63.9313333333333,4,419.5,-0.4,3
330825,2009-03-07T11:32:00Z,2009-03-07T12:32:00Z,-17.3535,67.125,-17.5225,67.1203333333333,4,287.5,0,38
330564,2009-03-07T11:56:00Z,2009-03-07T12:56:00Z,-19.3955,66.3341666666667,-19.2251666666667,66.3333333333333,4,165.5,2.8,54
330641,2009-03-07T12:16:00Z,2009-03-07T13:15:00Z,-24.2666666666667,63.7455,-24.4085,63.7228333333333,4,191,6,21
330697,2009-03-07T13:24:00Z,2009-03-07T14:26:00Z,-10.6358333333333,64.0985,-10.5625,64.158,4,439.5,-0.8,3
330642,2009-03-07T13:46:00Z,2009-03-07T14:49:00Z,-24.4401666666667,63.749,-24.3618333333333,63.8065,4,294.5,6.6,21
330565,2009-03-07T14:15:00Z,2009-03-07T15:19:00Z,-19.1678333333333,66.187,-19.1498333333333,66.2555,4,100,2.6,54
330597,2009-03-07T14:32:00Z,2009-03-07T15:36:00Z,-23.3011666666667,66.2981666666667,-23.1543333333333,66.2655,4,77.5,2.9,80
330827,2009-03-07T15:12:00Z,2009-03-07T16:15:00Z,-17.385,67.0666666666667,-17.4333333333333,67.002,4,241.5,0.8,38
330643,2009-03-07T15:32:00Z,2009-03-07T16:33:00Z,-24.3021666666667,63.8306666666667,-24.231,63.8891666666667,4,266,6.4,21
330598,2009-03-07T15:59:00Z,2009-03-07T16:51:00Z,-23.115,66.25,-23.19,66.21,3,109,3.9,80
330698,2009-03-07T16:04:00Z,2009-03-07T17:06:00Z,-11.0316666666667,64.25,-11.1416666666667,64.2966666666667,4,330.5,1.3,3
330566,2009-03-07T16:09:00Z,2009-03-07T17:16:00Z,-19.0485,66.3325,-19.083,66.3983333333333,4,213.5,1.4,55
330644,2009-03-07T17:16:00Z,2009-03-07T18:16:00Z,-24.2503333333333,63.9075,-24.167,63.9635,4,301.5,6.5,21
330599,2009-03-07T17:40:00Z,2009-03-07T18:20:00Z,-23.0445,66.1658333333333,-22.9616666666667,66.1468333333333,2.3,128,4.2,80
330699,2009-03-07T17:46:00Z,2009-03-07T18:48:00Z,-11.135,64.3,-11.0305,64.3496666666667,4,317,2.2,3
330567,2009-03-07T18:30:00Z,2009-03-07T19:35:00Z,-18.8898333333333,66.418,-18.7965,66.3638333333333,3.8,417,0.7,55
330829,2009-03-07T18:59:00Z,2009-03-07T20:00:00Z,-17.4865,66.9973333333333,-17.5401666666667,66.9341666666667,4,282,0.6,38
330645,2009-03-07T19:44:00Z,2009-03-07T20:47:00Z,-23.6988333333333,63.9846666666667,-23.5503333333333,64.001,4,130.5,6.2,50
330700,2009-03-07T19:52:00Z,2009-03-07T20:52:00Z,-11.198,64.3085,-11.237,64.244,4,317.5,2.4,3
330830,2009-03-07T20:55:00Z,2009-03-07T22:00:00Z,-17.3,66.9003333333333,-17.2915,66.8333333333333,4,241.5,2.6,38
330701,2009-03-07T21:46:00Z,2009-03-07T22:49:00Z,-11.3936666666667,64.1786666666667,-11.5398333333333,64.1603333333333,4,310.5,0.3,3
330646,2009-03-07T21:54:00Z,2009-03-07T22:51:00Z,-23.3203333333333,63.989,-23.4435,63.955,4,123,6.3,50
330831,2009-03-07T22:40:00Z,2009-03-07T23:45:00Z,-17.1546666666667,66.8025,-17.0505,66.7506666666667,4,209,2.8,38
330702,2009-03-07T23:33:00Z,2009-03-07T00:33:00Z,-11.7568333333333,64.166,-11.907,64.1666666666667,4,321,0.7,3
330636,2009-03-07T23:38:00Z,2009-03-07T00:40:00Z,-24.3333333333333,63.0433333333333,-24.462,63.0116666666667,4,410,6.8,8
330568,2009-03-07T23:39:00Z,2009-03-07T00:41:00Z,-18.3671666666667,66.4923333333333,-18.3688333333333,66.4261666666667,4,129,2.8,54
330832,2009-03-08T00:22:00Z,2009-03-08T01:27:00Z,-17.2105,66.75,-17.3798333333333,66.75,4,257,1.6,38
330569,2009-03-08T01:36:00Z,2009-03-08T02:40:00Z,-18.4408333333333,66.4021666666667,-18.4521666666667,66.3356666666667,4,161,3.1,55
330703,2009-03-08T01:44:00Z,2009-03-08T02:44:00Z,-11.7,64.25,-11.6351666666667,64.3101666666667,4,354.5,1.6,3
330833,2009-03-08T02:13:00Z,2009-03-08T03:18:00Z,-17.2828333333333,66.6833333333333,-17.2995,66.6166666666667,4,199,1.8,38
330704,2009-03-08T03:24:00Z,2009-03-08T04:24:00Z,-11.495,64.33,-11.3483333333333,64.35,4,367,2.9,3
330570,2009-03-08T03:39:00Z,2009-03-08T04:42:00Z,-18.3863333333333,66.3036666666667,-18.2976666666667,66.2468333333333,4,175,2.4,54
330648,2009-03-08T04:08:00Z,2009-03-08T05:10:00Z,-22.3478333333333,63.6158333333333,-22.2365,63.5708333333333,4,214.5,6.9,68
330834,2009-03-08T04:35:00Z,2009-03-08T05:36:00Z,-17.4415,66.4478333333333,-17.608,66.4513333333333,4,288.5,3,55
330571,2009-03-08T05:41:00Z,2009-03-08T06:46:00Z,-18.4166666666667,66.1538333333333,-18.3593333333333,66.0908333333333,4,121,2.1,54
330649,2009-03-08T06:08:00Z,2009-03-08T07:08:00Z,-22.2901666666667,63.484,-22.142,63.4833333333333,4,225,6.8,8
330835,2009-03-08T06:25:00Z,2009-03-08T07:25:00Z,-17.7781666666667,66.4,-17.7061666666667,66.337,4,168.5,2.7,54
330572,2009-03-08T07:27:00Z,2009-03-08T08:32:00Z,-18.3515,66.036,-18.2776666666667,65.9753333333333,4,108.5,2.5,53
330650,2009-03-08T07:57:00Z,2009-03-08T08:28:00Z,-22.0155,63.475,-22.0136666666667,63.509,2,161,6.9,68
330836,2009-03-08T08:15:00Z,2009-03-08T09:16:00Z,-17.5035,66.3143333333333,-17.4971666666667,66.2483333333333,4,228,2.9,55
330651,2009-03-08T09:10:00Z,2009-03-08T10:11:00Z,-21.8451666666667,63.5028333333333,-21.6945,63.5015,4,127.5,6.8,68
330573,2009-03-08T10:00:00Z,2009-03-08T10:08:00Z,-18.1383333333333,65.8101666666667,-18.1246666666667,65.8033333333333,0.5,45,1.8,53
330652,2009-03-08T10:35:00Z,2009-03-08T11:33:00Z,-21.6541666666667,63.5023333333333,-21.5028333333333,63.5015,4,118.5,6.9,68
330653,2009-03-08T11:57:00Z,2009-03-08T13:01:00Z,-21.5081666666667,63.4706666666667,-21.3578333333333,63.4666666666667,4,115,6.9,68
330654,2009-03-08T13:35:00Z,2009-03-08T14:31:00Z,-21.4373333333333,63.438,-21.4885,63.3755,4,135.5,7.1,68
330931,2009-03-08T15:30:00Z,2009-03-08T15:37:00Z,-18.0686666666667,65.6821666666667,-18.0686666666667,65.6895,0.5,39,2.1,53
330655,2009-03-08T15:38:00Z,2009-03-08T16:38:00Z,-21.3023333333333,63.2533333333333,-21.1538333333333,63.2498333333333,4,188,7.2,68
330837,2009-03-08T16:29:00Z,2009-03-08T17:32:00Z,-17.7485,66.2296666666667,-17.7158333333333,66.165,4,188.5,2.9,54
330656,2009-03-08T17:37:00Z,2009-03-08T18:47:00Z,-21.1576666666667,63.3078333333333,-21.158,63.3745,4,143.5,7.3,68
330657,2009-03-08T19:30:00Z,2009-03-08T20:26:00Z,-20.9883333333333,63.3383333333333,-20.9866666666667,63.2713333333333,4,142.5,7.4,68
330658,2009-03-08T20:54:00Z,2009-03-08T21:52:00Z,-21.013,63.2513333333333,-20.8693333333333,63.2338333333333,4,147,7.8,68
330647,2009-03-08T23:25:00Z,2009-03-08T00:01:00Z,-23.4023333333333,63.9466666666667,-23.4851666666667,63.911,3.1,132,6.3,50
330660,2009-03-09T01:19:00Z,2009-03-09T02:19:00Z,-20.518,63.5158333333333,-20.6483333333333,63.5486666666667,4,72,6.8,67
330661,2009-03-09T04:32:00Z,2009-03-09T05:30:00Z,-21.419,63.6933333333333,-21.5706666666667,63.6933333333333,4,105.5,6.6,68
330662,2009-03-09T06:10:00Z,2009-03-09T07:11:00Z,-21.7455,63.6648333333333,-21.8728333333333,63.6288333333333,4,133,6.5,68
330705,2009-03-09T09:04:00Z,2009-03-09T09:38:00Z,-17.765,66.1135,-17.7013333333333,66.0895,2.1,170,2.8,53
330663,2009-03-09T09:05:00Z,2009-03-09T10:06:00Z,-22.581,63.5761666666667,-22.7323333333333,63.5636666666667,4,197,7,68
330706,2009-03-09T10:45:00Z,2009-03-09T11:18:00Z,-17.5961666666667,66.032,-17.5148333333333,66.0396666666667,2,90,2.6,53
330744,2009-03-09T11:12:00Z,2009-03-09T12:16:00Z,-22.8346666666667,66.1113333333333,-22.7061666666667,66.0703333333333,4,122.5,4,80
330664,2009-03-09T12:46:00Z,2009-03-09T13:47:00Z,-22.7766666666667,63.8395,-22.7946666666667,63.9066666666667,4,88.5,6.4,67
330665,2009-03-09T14:22:00Z,2009-03-09T15:20:00Z,-22.9251666666667,63.9033333333333,-22.9518333333333,63.9695,4,99,5.8,68
330745,2009-03-09T15:27:00Z,2009-03-09T16:41:00Z,-23.5476666666667,66.4068333333333,-23.4531666666667,66.4671666666667,4.3,124,3.7,82
330666,2009-03-09T15:57:00Z,2009-03-09T16:32:00Z,-22.9916666666667,64.0336666666667,-22.9833333333333,64.0706666666667,2.2,83,5.9,48
330746,2009-03-09T17:12:00Z,2009-03-09T18:18:00Z,-23.521,66.4505,-23.5685,66.5146666666667,4,131.5,3.6,82
330838,2009-03-09T18:18:00Z,2009-03-09T19:36:00Z,-17.531,66.134,-17.4205,66.1991666666667,4,171.5,2.5,54
330667,2009-03-09T18:34:00Z,2009-03-09T19:38:00Z,-23.5316666666667,64.2028333333333,-23.49,64.268,4,114.5,6.2,50
330747,2009-03-09T18:42:00Z,2009-03-09T19:50:00Z,-23.606,66.5345,-23.732,66.5791666666667,4,143.5,2,84
330932,2009-03-09T19:47:00Z,2009-03-09T20:48:00Z,-18.2365,66.4026666666667,-18.1183333333333,66.4493333333333,4,72,2.2,53
330839,2009-03-09T20:07:00Z,2009-03-09T21:12:00Z,-17.3651666666667,66.1838333333333,-17.3166666666667,66.2466666666667,4,152,2.7,53
330748,2009-03-09T20:49:00Z,2009-03-09T21:47:00Z,-23.9158333333333,66.6676666666667,-23.7461666666667,66.6665,4,100,2.3,84
330933,2009-03-09T22:18:00Z,2009-03-09T23:22:00Z,-18.595,66.503,-18.5493333333333,66.5675,4,222,2.6,39
330840,2009-03-09T22:40:00Z,2009-03-09T23:43:00Z,-16.8033333333333,66.2623333333333,-16.6838333333333,66.3086666666667,4,200,2.9,57
330749,2009-03-09T23:03:00Z,2009-03-09T00:07:00Z,-23.364,66.7298333333333,-23.2033333333333,66.7531666666667,4.1,132.5,2.6,85
330659,2009-03-09T23:19:00Z,2009-03-09T00:22:00Z,-20.7771666666667,63.3995,-20.6618333333333,63.442,4,93,6.8,67
330668,2009-03-09T23:25:00Z,2009-03-09T00:26:00Z,-23.9053333333333,64.2146666666667,-23.9828333333333,64.1571666666667,4,301,6,21
330934,2009-03-10T00:14:00Z,2009-03-10T01:14:00Z,-18.403,66.5868333333333,-18.4176666666667,66.6515,4,184,NA,39
330841,2009-03-10T00:15:00Z,2009-03-10T01:20:00Z,-16.6971666666667,66.3648333333333,-16.7138333333333,66.4315,4,113,2.7,57
330750,2009-03-10T01:18:00Z,2009-03-10T02:22:00Z,-23.0521666666667,66.8501666666667,-22.998,66.915,4.1,201.5,2.9,87
330669,2009-03-10T02:17:00Z,2009-03-10T03:20:00Z,-24.4281666666667,64.3268333333333,-24.5686666666667,64.2998333333333,4,177,6,50
330751,2009-03-10T03:00:00Z,2009-03-10T04:00:00Z,-22.9985,66.9346666666667,-23.1475,66.9025,4,237,0.6,87
330842,2009-03-10T03:10:00Z,2009-03-10T04:16:00Z,-16.4255,66.6566666666667,-16.2606666666667,66.6666666666667,4,120,2.3,57
330670,2009-03-10T04:04:00Z,2009-03-10T05:00:00Z,-24.7546666666667,64.2813333333333,-24.8806666666667,64.254,3.5,183,6.2,21
330843,2009-03-10T05:43:00Z,2009-03-10T06:48:00Z,-15.922,66.7993333333333,-15.8888333333333,66.8658333333333,4,280,0.6,57
330671,2009-03-10T05:55:00Z,2009-03-10T06:55:00Z,-25.0268333333333,64.346,-25.0223333333333,64.4125,4,220.5,6.1,21
330753,2009-03-10T06:18:00Z,2009-03-10T07:23:00Z,-23.4833333333333,66.868,-23.636,66.8416666666667,3.9,188,1.1,84
330935,2009-03-10T06:47:00Z,2009-03-10T07:21:00Z,-18.1236666666667,66.5863333333333,-18.2035,66.6053333333333,2.3,83.5,2.2,39
330754,2009-03-10T07:53:00Z,2009-03-10T08:57:00Z,-23.6965,66.8323333333333,-23.8008333333333,66.8848333333333,4,172.5,2.3,84
330672,2009-03-10T08:11:00Z,2009-03-10T09:16:00Z,-25.419,64.3728333333333,-25.3806666666667,64.3078333333333,4,249,6.1,21
330936,2009-03-10T08:12:00Z,2009-03-10T09:12:00Z,-18.135,66.647,-17.974,66.6298333333333,4,181.5,2.4,39
330844,2009-03-10T08:13:00Z,2009-03-10T09:17:00Z,-15.4648333333333,66.9178333333333,-15.6255,66.9396666666667,4,188.5,2.5,58
330755,2009-03-10T09:42:00Z,2009-03-10T10:44:00Z,-23.8543333333333,66.8333333333333,-23.9533333333333,66.8858333333333,3.9,166.5,3.1,84
330673,2009-03-10T10:01:00Z,2009-03-10T11:05:00Z,-25.2568333333333,64.2631666666667,-25.3113333333333,64.2006666666667,4,256,6.4,21
330845,2009-03-10T10:02:00Z,2009-03-10T11:06:00Z,-15.7488333333333,66.9946666666667,-15.7505,67.0616666666667,4,181.5,2.5,58
330937,2009-03-10T10:49:00Z,2009-03-10T11:54:00Z,-18.348,66.7043333333333,-18.2405,66.7546666666667,4,254.5,2.7,39
330756,2009-03-10T11:14:00Z,2009-03-10T12:16:00Z,-24.003,66.8801666666667,-23.976,66.8143333333333,4,161.5,3,84
330846,2009-03-10T12:03:00Z,2009-03-10T13:08:00Z,-15.5833333333333,67.1348333333333,-15.7531666666667,67.134,4,218,1.6,58
330674,2009-03-10T12:31:00Z,2009-03-10T13:37:00Z,-24.9926666666667,64.1163333333333,-24.9296666666667,64.1718333333333,4,190.5,6.4,21
330938,2009-03-10T12:58:00Z,2009-03-10T14:02:00Z,-18.3943333333333,66.75,-18.5131666666667,66.7013333333333,4,256,1.2,39
330757,2009-03-10T13:08:00Z,2009-03-10T14:05:00Z,-24.2406666666667,66.8136666666667,-24.3408333333333,66.7595,4,190,3.1,84
330847,2009-03-10T13:57:00Z,2009-03-10T15:00:00Z,-15.7335,67.2021666666667,-15.5518333333333,67.2038333333333,4,272,0.1,58
330675,2009-03-10T14:06:00Z,2009-03-10T15:12:00Z,-24.8706666666667,64.1665,-24.7643333333333,64.118,4,194,6.3,21
330939,2009-03-10T14:58:00Z,2009-03-10T16:01:00Z,-18.5688333333333,66.78,-18.5653333333333,66.8466666666667,4,376,0.1,40
